"GEOID","NAME","Year","HTP","POV","UER","LIN","AGE65","ASIAN","PACIFIC","AMERICANINDIAN","BLACK","WHITE"
"11001002900","Census Tract 29, District of Columbia, District of Columbia",2013,20.8,8.70206489675516,3.37126000842815,2.25453013063633,9.0181205225453,2.06489675516224,0,0.189633375474083,28.7189211967973,49.6207332490518
"11001003100","Census Tract 31, District of Columbia, District of Columbia",2013,24.9,10.8536585365854,4.17682926829268,6.3719512195122,14.8170731707317,2.5609756097561,0,4.20731707317073,32.6829268292683,43.8719512195122
"11001003200","Census Tract 32, District of Columbia, District of Columbia",2013,27.2,15.2302492606675,4.37262357414449,5.72454583861428,13.6670891423743,2.95732995352767,0,0.464723278411491,55.3654414871145,34.1149133924799
"11001003302","Census Tract 33.02, District of Columbia, District of Columbia",2013,25.5,19.1189827429609,8.35603996366939,7.08446866485014,12.488646684832,4.63215258855586,0,0,58.3106267029973,28.519527702089
"11001004300","Census Tract 43, District of Columbia, District of Columbia",2013,21.9,12.5342257377548,4.28962579860055,0.912686340127776,10.4350471554609,3.58989960450259,0,0,28.9321569820505,59.4767264983267
"11001001902","Census Tract 19.02, District of Columbia, District of Columbia",2013,39.2,8.98617511520737,4.7926267281106,4.00921658986175,25.2073732718894,0.645161290322581,0,0,77.8341013824885,14.2857142857143
"11001002701","Census Tract 27.01, District of Columbia, District of Columbia",2013,23.1,11.7391304347826,5.73913043478261,4,12.8695652173913,2.93478260869565,0,0.304347826086957,18.5,74.0434782608696
"11001002801","Census Tract 28.01, District of Columbia, District of Columbia",2013,22.6,18.7885985748219,5.03562945368171,7.07838479809976,8.81235154394299,11.3301662707838,0,0,37.0308788598575,36.6270783847981
"11001005500","Census Tract 55, District of Columbia, District of Columbia",2013,19.4,15.3140325897801,2.83183040658124,2.00917576332859,12.5138427464009,13.0200917576333,0,1.43964562569214,4.19237462426831,76.8865685809207
"11001007804","Census Tract 78.04, District of Columbia, District of Columbia",2013,41.2,29.3827160493827,3.7962962962963,4.53703703703704,16.6975308641975,0.987654320987654,0,0,94.7530864197531,1.14197530864198
"11001008001","Census Tract 80.01, District of Columbia, District of Columbia",2013,26,10.9756097560976,4.02808573540281,5.83887657058389,12.3429416112343,7.68662232076866,0,0,37.6570583887657,50.9238728750924
"11001008301","Census Tract 83.01, District of Columbia, District of Columbia",2013,18.4,7.71524412970555,4.47260529258293,4.5844204248975,17.0704435333582,5.59075661572866,0,0,12.7469250838613,76.9288110324264
"11001008803","Census Tract 88.03, District of Columbia, District of Columbia",2013,24.5,32.1105288232492,10.814673654121,2.47737017627442,11.5292996665079,2.57265364459266,0,0.381133873272987,57.8847070033349,28.4421152929967
"11001009301","Census Tract 93.01, District of Columbia, District of Columbia",2013,33.1,13.7646053006555,7.69449985750926,2.19435736677116,17.9253348532345,3.13479623824451,0.313479623824451,1.99487033342833,60.7580507267028,30.635508691935
"11001009504","Census Tract 95.04, District of Columbia, District of Columbia",2013,40.4,9.72953986652617,10.7130312609765,1.9669827889006,22.4798033017211,0.702493853178785,0,0.245872848612575,73.410607657183,14.9982437653671
"11001000501","Census Tract 5.01, District of Columbia, District of Columbia",2013,15.8,9.77062853738457,3.51504319332738,1.34048257372654,9.44295501936253,6.25558534405719,0,4.43848674411677,3.96187071790289,81.0247244563598
"11001010800","Census Tract 108, District of Columbia, District of Columbia",2013,8.2,12.6228269085412,3.02343159486017,6.25850340136054,0.453514739229025,10.5820105820106,0,0.151171579743008,12.1541950113379,71.3529856386999
"11001004901","Census Tract 49.01, District of Columbia, District of Columbia",2013,26.7,23.304203079484,6.49188514357054,5.28506034124012,13.7328339575531,3.66208905534748,0,0,41.6146483562214,50.2704952143154
"11001006500","Census Tract 65, District of Columbia, District of Columbia",2013,20.3,6.47511129097531,3.48037231889923,1.98300283286119,19.5062727640631,2.02347227842979,0,0,6.92027519222987,88.587616349656
"11001001301","Census Tract 13.01, District of Columbia, District of Columbia",2013,22.4,8.46153846153846,2.64423076923077,3.53365384615385,16.25,6.03365384615385,0,0,7.57211538461538,81.5384615384615
"11001002102","Census Tract 21.02, District of Columbia, District of Columbia",2013,37.8,18.8941032442359,6.40685574372577,5.08059579677617,14.7316874107325,0.714139971434401,0,0.16323199347072,63.8849214446031,9.05937563762497
"11001002202","Census Tract 22.02, District of Columbia, District of Columbia",2013,35.7,23.5605006954103,10.8762169680111,5.61891515994437,10.0417246175243,1.66898470097357,0,0,72.712100139082,6.20305980528512
"11001002302","Census Tract 23.02, District of Columbia, District of Columbia",2013,46.2,28.7610619469027,0.221238938053097,2.93141592920354,12.1681415929204,3.31858407079646,0,0,54.7566371681416,38.6061946902655
"11001003400","Census Tract 34, District of Columbia, District of Columbia",2013,18.6,13.5474860335196,6.98324022346369,5.56664006384677,8.32003192338388,2.35434956105347,0,0.179569034317638,65.462889066241,24.6608140462889
"11001005800","Census Tract 58, District of Columbia, District of Columbia",2013,21.1,11.8618618618619,1.5015015015015,1.38888888888889,16.0285285285285,19.8948948948949,0,0,7.84534534534535,65.1651651651652
"11001006400","Census Tract 64, District of Columbia, District of Columbia",2013,42.1,47.7598152424942,7.20554272517321,2.44803695150115,16.9515011547344,6.55889145496536,0,0.554272517321016,89.0531177829099,3.8337182448037
"11001007407","Census Tract 74.07, District of Columbia, District of Columbia",2013,36.7,17.6855055747789,8.76585928489043,3.88312187620146,17.4548250672818,0,0,0,95.8861976163014,1.07650903498654
"11001009203","Census Tract 92.03, District of Columbia, District of Columbia",2013,34.9,15.4082023763894,14.3733231123036,1.72479877347643,9.92717516289766,0,0,0,76.0827903411269,12.5335377539287
"11001001302","Census Tract 13.02, District of Columbia, District of Columbia",2013,20.2,8.93970893970894,2.46881496881497,2.53378378378378,13.6824324324324,5.76923076923077,0,0,5.91216216216216,81.6787941787942
"11001003700","Census Tract 37, District of Columbia, District of Columbia",2013,19.3,12.8625472887768,5.29634300126103,4.93604755899838,8.89929742388759,5.96288956944695,0,0.162132949018195,40.6593406593407,44.0461178166096
"11001007304","Census Tract 73.04, District of Columbia, District of Columbia",2013,40.9,40.992448759439,10.7335490830636,1.83387270765912,13.9697950377562,0,0,0,95.8198489751888,1.88781014023732
"11001001100","Census Tract 11, District of Columbia, District of Columbia",2013,27.6,4.69721390743726,1.15127791848952,1.40455906055722,23.0485839281603,4.55906055721851,0,0,9.07206999769745,83.0992401565738
"11001002802","Census Tract 28.02, District of Columbia, District of Columbia",2013,22.8,17.3467295468526,4.88004921058027,6.52040188640558,6.88948123846627,6.37687102727086,0,0.246052901373795,23.7851137994669,52.2862415419315
"11001004100","Census Tract 41, District of Columbia, District of Columbia",2013,24.3,6.37509266123054,3.78057820607858,0.370644922164566,25.3521126760563,7.78354336545589,0,0.667160859896219,4.11415863602669,82.8020756115641
"11001009602","Census Tract 96.02, District of Columbia, District of Columbia",2013,38.3,40.289126335638,11.9421747328724,0.502828409805154,8.45380263984915,0,0,0,96.4802011313639,0.345694531741043
"11001000201","Census Tract 2.01, District of Columbia, District of Columbia",2013,10.2,1.68841135840368,1.637247377846,0.818623688922998,0.741877718086467,12.1258633921719,0,0,8.87695062675876,74.801739575339
"11001003800","Census Tract 38, District of Columbia, District of Columbia",2013,19.7,9.56642800318218,5.68814638027049,4.55449482895784,9.3277645186953,6.40413683373111,2.18774860779634,0,15.3540175019889,66.7064439140811
"11001006900","Census Tract 69, District of Columbia, District of Columbia",2013,23.7,4.39698492462312,3.47571189279732,4.31323283082077,16.0385259631491,3.01507537688442,0.711892797319933,0,26.3400335008375,68.8860971524288
"11001008701","Census Tract 87.01, District of Columbia, District of Columbia",2013,31.4,15.1307329618517,7.41534504929276,1.7573939134162,12.6875267895414,0,0,0,74.3249035576511,23.7033861980283
"11001007803","Census Tract 78.03, District of Columbia, District of Columbia",2013,41,21.5713301171606,14.4038594073053,3.72157133011716,23.6733287388008,0.172294968986906,0,0,97.0365265334252,1.03376981392143
"11001009505","Census Tract 95.05, District of Columbia, District of Columbia",2013,41.8,12.1491875923191,6.64697193500739,4.54209748892171,15.6203840472674,2.28951255539143,0,0,86.5214180206795,0.923190546528804
"11001000701","Census Tract 7.01, District of Columbia, District of Columbia",2013,25,4.78128179043744,3.37741607324517,5.676500508647,15.4018311291963,11.617497456765,0,0,2.4618514750763,80.6307222787386
"11001003900","Census Tract 39, District of Columbia, District of Columbia",2013,18.2,11.1873124732105,7.24389198456922,2.37891127303901,8.70124303471925,6.32233176168024,0,0.942991855979426,14.8306900985855,72.717531075868
"11001007809","Census Tract 78.09, District of Columbia, District of Columbia",2013,40.3,30.0590841949778,8.30871491875923,2.36336779911374,21.122599704579,0.369276218611521,0,0.406203840472674,96.5657311669129,1.62481536189069
"11001004701","Census Tract 47.01, District of Columbia, District of Columbia",2013,33.9,26.6890005583473,4.60636515912898,2.14963707426019,13.3165829145729,8.59854829704076,0,0,70.3796761585706,18.9558905639308
"11001004702","Census Tract 47.02, District of Columbia, District of Columbia",2013,27.9,14.3374038896427,8.81953867028494,3.3921302578019,15.2419719583899,8.18634102216192,0,0,45.5902306648575,45.5450022614202
"11001005001","Census Tract 50.01, District of Columbia, District of Columbia",2013,19.8,7.87671232876712,1.90802348336595,2.69080234833659,18.1017612524462,2.5440313111546,0,0,23.679060665362,66.5362035225049
"11001005002","Census Tract 50.02, District of Columbia, District of Columbia",2013,19.7,11.6579845518232,4.40093407580384,2.26333752469912,13.3105802047782,2.8920423926711,0,0,19.2922579486258,65.6547512125022
"11001010500","Census Tract 105, District of Columbia, District of Columbia",2013,25.7,10.1912568306011,4.89071038251366,2.89617486338798,17.9234972677596,8.46994535519126,0,0.819672131147541,38.3879781420765,47.7595628415301
"11001009810","Census Tract 98.10, District of Columbia, District of Columbia",2013,35.3,31.7188983855651,6.98005698005698,2.61158594491928,14.7198480531814,0,0,0,94.2545109211776,0.142450142450142
"11001009811","Census Tract 98.11, District of Columbia, District of Columbia",2013,36.5,45.0829875518672,15.103734439834,3.50622406639004,9.27385892116183,0,0,0,99.0248962655602,0
"11001010100","Census Tract 101, District of Columbia, District of Columbia",2013,19.9,12.3618501841998,2.33319688907081,7.6545231273025,12.0343839541547,11.8297175603766,0.450266066311912,0,12.116250511666,67.1305771592305
"11001010200","Census Tract 102, District of Columbia, District of Columbia",2013,27,5.62888198757764,3.84316770186335,3.92080745341615,24.8835403726708,4.15372670807453,0,0,40.333850931677,47.0496894409938
"11001010300","Census Tract 103, District of Columbia, District of Columbia",2013,34.7,17.8684376976597,9.45604048070841,2.5932953826692,22.6122707147375,2.24541429475016,0,1.20177103099304,64.5161290322581,18.4693232131562
"11001010400","Census Tract 104, District of Columbia, District of Columbia",2013,38.3,27.7644806127334,11.3930110100527,5.07419818094782,15.6534226902824,0.19147917663954,0,0,92.1254188606989,6.67783628530397
"11001007100","Census Tract 71, District of Columbia, District of Columbia",2013,28.6,37.7064220183486,10.6727828746177,2.41590214067278,10.9785932721713,2.84403669724771,0,0,57.5535168195719,37.3700305810398
"11001007708","Census Tract 77.08, District of Columbia, District of Columbia",2013,41.4,41.281775868242,17.9735051915503,3.97422126745435,13.7844611528822,0,0,0,99.1049051199427,0.895094880057286
"11001007807","Census Tract 78.07, District of Columbia, District of Columbia",2013,41.5,29.878869448183,5.65275908479139,1.65993719156572,16.4199192462988,0,0,0,97.8465679676985,1.5702108568865
"11001008402","Census Tract 84.02, District of Columbia, District of Columbia",2013,27.8,11.669741697417,6.73431734317343,0.876383763837638,15.0369003690037,1.8450184501845,0,0,44.049815498155,52.3523985239852
"11001008802","Census Tract 88.02, District of Columbia, District of Columbia",2013,39.8,32.6343966094133,10.5509703323667,4.05978139638635,14.7222841846977,1.47222841846977,0,1.20455052420254,82.244033013607,12.5139415569931
"11001009603","Census Tract 96.03, District of Columbia, District of Columbia",2013,40,15.8683729433272,8.88482632541134,2.63254113345521,19.963436928702,0,0,0.804387568555759,92.1389396709324,1.09689213893967
"11001009801","Census Tract 98.01, District of Columbia, District of Columbia",2013,39.7,45.8313482610767,11.3387327298714,5.19294902334445,8.33730347784659,0,0,0.0476417341591234,96.4745116722249,0.238208670795617
"11001009802","Census Tract 98.02, District of Columbia, District of Columbia",2013,36.5,45.1371571072319,13.383208645054,0.58187863674148,12.3025768911056,0,0,0,100,0
"11001009804","Census Tract 98.04, District of Columbia, District of Columbia",2013,36.7,27.3040152963671,11.6634799235182,2.06500956022945,11.6252390057361,0,0,0,97.7820267686425,0.994263862332696
"11001001401","Census Tract 14.01, District of Columbia, District of Columbia",2013,25.6,10.6726457399103,2.57100149476831,2.57100149476831,19.0732436472347,2.95964125560538,0,0,6.30792227204783,85.5007473841554
"11001007409","Census Tract 74.09, District of Columbia, District of Columbia",2013,34.7,36.3108755992935,8.12515770880646,1.16073681554378,9.96719656825637,0,0,0,100,0
"11001010600","Census Tract 106, District of Columbia, District of Columbia",2013,24.9,17.1360997634917,6.7727370457966,2.45108578800258,9.86884540958934,5.78370242958503,0.322511287895076,0.731025585895506,34.9602236078263,52.8273489572135
"11001010700","Census Tract 107, District of Columbia, District of Columbia",2013,14.7,20.7276736493936,3.14222712238148,3.96912899669239,9.15104740904079,15.8213891951488,0,0,10.0882028665932,70.2866593164278
"11001010900","Census Tract 109, District of Columbia, District of Columbia",2013,34.6,60.8002025829324,13.2185363383135,8.6604203595847,10.3570524183338,0,0,0,97.2651304127627,1.94986072423398
"11001011000","Census Tract 110, District of Columbia, District of Columbia",2013,32.4,3.99290150842946,4.19994084590358,0,29.1038154392192,4.52528837622005,0,0,32.2981366459627,58.0301685891748
"11001011100","Census Tract 111, District of Columbia, District of Columbia",2013,42.5,17.1629094002552,11.9948957890259,3.97703105061676,21.1612079965972,0.12760527435134,0,0,82.9221607826457,11.9098256061251
"11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2013,28.3,11.4804964539007,5.23049645390071,0.576241134751773,11.1258865248227,1.50709219858156,0,0.930851063829787,40.5585106382979,48.8475177304965
"11001007806","Census Tract 78.06, District of Columbia, District of Columbia",2013,40.3,22.5199811941702,9.44992947813822,0.940291490362012,19.0409026798307,0,0,0.517160319699107,95.9567465914433,2.06864127879643
"11001007901","Census Tract 79.01, District of Columbia, District of Columbia",2013,36.1,25.6931608133087,11.8530499075786,3.9279112754159,14.4177449168207,1.87153419593346,0,1.52495378927911,85.3049907578558,9.19593345656192
"11001008002","Census Tract 80.02, District of Columbia, District of Columbia",2013,24.9,7.98592311857066,5.36004331348132,2.21981591770439,13.8603140227396,2.16567406605306,0,0,34.4342176502436,58.0671358960477
"11001008702","Census Tract 87.02, District of Columbia, District of Columbia",2013,35.7,19.9340245051838,11.6870876531574,8.10556079170594,16.7766258246937,0.282752120640905,0,0,73.7040527803959,12.7709707822809
"11001009601","Census Tract 96.01, District of Columbia, District of Columbia",2013,39.9,42.9194763982547,10.7893692978977,2.02300674335581,11.7810392701309,0,0,0,98.3736612455375,0.0793335977786593
"11001009400","Census Tract 94, District of Columbia, District of Columbia",2013,41.7,15.5064027939464,13.9697322467986,2.16530849825378,19.1618160651921,0.442374854481956,0,1.11757857974389,77.7648428405122,17.8346915017462
"11001009501","Census Tract 95.01, District of Columbia, District of Columbia",2013,25.3,17.3993719668855,3.32572081073366,3.91093348558379,10.2198115900657,1.4987153868113,0,0.256922637739081,59.1921210391093,27.3622609192121
"11001009906","Census Tract 99.06, District of Columbia, District of Columbia",2013,39.9,19.5383347073372,7.99670239076669,6.59521846661171,17.724649629019,0,0,0,97.7741137675185,2.22588623248145
"11001009907","Census Tract 99.07, District of Columbia, District of Columbia",2013,37.4,43.0580598629643,8.87125856473134,0.721240533717995,11.2874143526866,0,0,0.324558240173098,96.8986657050126,0.504868373602597
"11001004902","Census Tract 49.02, District of Columbia, District of Columbia",2013,18.5,13.6500754147813,6.03318250377074,7.9185520361991,9.72850678733032,6.86274509803922,0,0,21.9457013574661,63.9894419306184
"11001009509","Census Tract 95.09, District of Columbia, District of Columbia",2013,41.2,5.46614029760097,15.1837230488916,5.49650774369876,24.4154266626177,0,0,0,84.725174612815,9.50501062860613
"11001009803","Census Tract 98.03, District of Columbia, District of Columbia",2013,41.2,42.6015654118524,12.7096533730898,4.32351844949683,23.8911666045471,0,0,0,98.3973164368245,1.60268356317555
"11001000300","Census Tract 3, District of Columbia, District of Columbia",2013,15.8,13.0309697072263,2.72465730242004,1.28617363344051,14.0632932814351,5.7708580132002,0.338466745642241,1.11694026061939,1.30309697072263,88.0013538669826
"11001000702","Census Tract 7.02, District of Columbia, District of Columbia",2013,15.7,7.27328058429702,2.22154595252587,4.62568472306756,8.21667681071211,3.59099208764455,0,0.699939135727328,5.02130249543518,82.9884357881923
"11001001500","Census Tract 15, District of Columbia, District of Columbia",2013,31.4,3.01997077447638,0.616983276505926,0.84429290469232,19.4187368079234,1.9970774476376,0,0,14.8563078421822,79.3797694430914
"11001001804","Census Tract 18.04, District of Columbia, District of Columbia",2013,35.9,20.1561648810605,5.75631015071727,7.22716542582168,11.2039222807336,2.21536226620665,0,0.69003086980207,52.0610132558562,27.1109497003813
"11001002301","Census Tract 23.01, District of Columbia, District of Columbia",2013,33.6,14.4351464435146,6.76429567642957,5.0557880055788,13.7377963737796,1.35983263598326,0,1.42956764295676,65.7949790794979,21.4086471408647
"11001002501","Census Tract 25.01, District of Columbia, District of Columbia",2013,35.8,31.5182829888712,12.3608903020668,10.0953895071542,12.241653418124,0.317965023847377,0,0,64.1891891891892,28.7360890302067
"11001003500","Census Tract 35, District of Columbia, District of Columbia",2013,19.9,17.8213410559145,7.84139006460236,6.63844954332814,7.68545333036311,4.41078191133883,0.356426821118289,0,67.6097126308755,22.2098462909334
"11001004201","Census Tract 42.01, District of Columbia, District of Columbia",2013,14.4,5.75790037493305,3.72254954472416,2.67809319764328,8.81092662024638,5.67755757900375,0,0.294590251740761,10.9801821103374,79.700053561864
"11001004400","Census Tract 44, District of Columbia, District of Columbia",2013,18.2,14.8653566229985,5.18558951965066,2.65647743813683,10.4803493449782,4.33042212518195,0,0,24.3085880640466,64.9563318777293
"11001006600","Census Tract 66, District of Columbia, District of Columbia",2013,19.9,4.17335473515249,2.19368646334938,1.76565008025682,15.944355270198,3.37078651685393,0,1.39111824505083,2.46120920278224,91.278758694489
"11001006700","Census Tract 67, District of Columbia, District of Columbia",2013,21.1,4.59914551394823,2.38753455642121,1.18120130686102,17.9442070872078,4.90072882633828,0,0,11.8371450113094,81.4526262880121
"11001007408","Census Tract 74.08, District of Columbia, District of Columbia",2013,35.9,36.1639344262295,7.70491803278689,3.83606557377049,9.60655737704918,0,0,0,97.5737704918033,1.31147540983607
"11001007502","Census Tract 75.02, District of Columbia, District of Columbia",2013,43.1,46.9400121187639,10.5433245808927,0.848313472025853,14.2597455059584,0,0,0,98.6265400929105,0.96950111088669
"11001007603","Census Tract 76.03, District of Columbia, District of Columbia",2013,37.9,15.9726353361095,5.47293277810827,4.19393218322427,19.7501487209994,1.21951219512195,0,0,88.6972040452112,8.38786436644854
"11001007903","Census Tract 79.03, District of Columbia, District of Columbia",2013,38,20.3182374541004,7.52753977968176,1.40758873929009,22.2766217870257,0.550795593635251,0,0.795593635250918,87.0869033047736,8.69033047735618
"11001008904","Census Tract 89.04, District of Columbia, District of Columbia",2013,39.6,27.0653514180025,12.268803945746,5.02466091245376,15.6288532675709,1.57213316892725,0,0,86.3748458692972,2.52774352651048
"11001009000","Census Tract 90, District of Columbia, District of Columbia",2013,45,16.3127738456353,3.70744860128076,0.808897876643074,23.2558139534884,0.337040781934614,0,0,96.7644084934277,2.29187731715538
"11001007406","Census Tract 74.06, District of Columbia, District of Columbia",2013,33.9,43.7002065506049,7.93744467394512,2.83269401003246,6.28503983475952,0,0,0,100,0
"11001007200","Census Tract 72, District of Columbia, District of Columbia",2013,19.7,11.7647058823529,4.53371592539455,1.46341463414634,10.6169296987088,5.36585365853659,0,0.114777618364419,30.3012912482066,61.6068866571019
"11001007401","Census Tract 74.01, District of Columbia, District of Columbia",2013,37.9,57.0522979397781,6.93343898573693,1.14896988906498,7.76545166402536,0.198098256735341,0,0,97.4643423137876,2.33755942947702
"11001007403","Census Tract 74.03, District of Columbia, District of Columbia",2013,35.1,36.7819460726846,8.41148886283704,5.56858147713951,9.73036342321219,0,0,0,98.5052754982415,0
"11001007604","Census Tract 76.04, District of Columbia, District of Columbia",2013,40.1,17.727404824179,8.39872130194711,2.9642545771578,20.052310374891,0,0,1.4821272885789,93.3740191804708,4.2138913106655
"11001007808","Census Tract 78.08, District of Columbia, District of Columbia",2013,41.6,40.5445649861732,14.826632631355,2.04211869814933,10.4871303977877,0,0,0,98.6385875345671,0.723250372261221
"11001008302","Census Tract 83.02, District of Columbia, District of Columbia",2013,22.7,5.68181818181818,1.09427609427609,0.968013468013468,8.75420875420875,2.81986531986532,0,0.925925925925926,19.6548821548822,73.5690235690236
"11001009102","Census Tract 91.02, District of Columbia, District of Columbia",2013,39.9,29.6615031554791,5.77548288391662,3.71007840887359,12.4689233122968,0.650219927328361,0,0,89.9598393574297,6.38745458022566
"11001009503","Census Tract 95.03, District of Columbia, District of Columbia",2013,43,19.0052195271722,5.95640159656125,0.982499232422475,24.3168560024562,0.276327909118821,0,0,84.7712618974516,13.816395455941
"11001009604","Census Tract 96.04, District of Columbia, District of Columbia",2013,41.6,10.6810387065164,11.56295933366,4.50759431651151,21.3620774130328,0,0,0,98.6771190592847,1.17589416952474
"11001009700","Census Tract 97, District of Columbia, District of Columbia",2013,40.5,36.8133742749915,14.431934493347,1.74002047082907,15.353121801433,0,0,0,98.7035141589901,0.204708290685773
"11001009807","Census Tract 98.07, District of Columbia, District of Columbia",2013,40.9,32.4629271437782,14.4100580270793,1.22501611863314,14.1843971631206,0,0,0,95.8736299161831,3.41715022566086
"11001000502","Census Tract 5.02, District of Columbia, District of Columbia",2013,21.3,4.81848184818482,1.98019801980198,0.924092409240924,18.3498349834984,5.08250825082508,0,0,3.46534653465347,86.5016501650165
"11001001803","Census Tract 18.03, District of Columbia, District of Columbia",2013,33.4,10.2297592997812,7.22100656455142,7.5492341356674,16.7122538293217,0.902625820568928,0,0.328227571115974,70.1312910284464,11.1050328227571
"11001009508","Census Tract 95.08, District of Columbia, District of Columbia",2013,40.1,10.6060606060606,4.46280991735537,1.32231404958678,15.5096418732782,2.23140495867769,0,0,77.6584022038568,5.23415977961433
